date,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,cloud_cover,weather_code
2022-01-01 00:00:00+00:00,24.55,83.14674,1011.3357,5.991594,327.26477,0.0,62.0,2.0
2022-01-01 01:00:00+00:00,24.8,80.66849,1011.93585,6.6185193,337.6198,0.0,40.0,1.0
2022-01-01 02:00:00+00:00,25.55,77.38209,1012.8366,5.1919937,326.3099,0.0,83.0,3.0
2022-01-01 03:00:00+00:00,27.0,71.687004,1013.7385,3.319036,319.39877,0.0,84.0,3.0
2022-01-01 04:00:00+00:00,28.75,59.1984,1014.2408,9.178235,78.6901,0.0,67.0,2.0
2022-01-01 05:00:00+00:00,30.3,52.975254,1014.0434,14.039999,67.3801,0.0,50.0,2.0
2022-01-01 06:00:00+00:00,31.8,48.632675,1013.44586,11.91812,64.98315,0.0,78.0,2.0
2022-01-01 07:00:00+00:00,32.25,48.299435,1012.5469,3.219938,116.56499,0.0,58.0,2.0
2022-01-01 08:00:00+00:00,31.65,52.9863,1011.4464,9.178235,228.17992,0.0,41.0,1.0
2022-01-01 09:00:00+00:00,29.25,65.62663,1010.54346,12.413477,240.4613,0.3,88.0,51.0
2022-01-01 10:00:00+00:00,28.85,65.945724,1010.0429,9.659814,243.43501,0.1,51.0,51.0
2022-01-01 11:00:00+00:00,28.5,68.332596,1010.5421,6.489992,250.55988,0.2,50.0,51.0
2022-01-01 12:00:00+00:00,28.7,68.99783,1010.0427,5.6233797,320.1945,0.0,27.0,1.0
2022-01-01 13:00:00+00:00,27.25,81.22802,1010.7401,3.96,360.0,0.0,26.0,1.0
2022-01-01 14:00:00+00:00,26.65,82.138756,1011.7387,5.6920996,108.43504,0.0,61.0,2.0
2022-01-01 15:00:00+00:00,26.4,73.585144,1012.5381,4.32,90.0,0.0,78.0,2.0
2022-01-01 16:00:00+00:00,26.05,72.18096,1012.8372,4.8965297,53.972538,0.0,95.0,3.0
2022-01-01 17:00:00+00:00,25.1,81.95037,1012.836,5.634891,26.564985,0.0,96.0,3.0
2022-01-01 18:00:00+00:00,24.8,81.41354,1012.5355,4.68,360.0,0.0,98.0,3.0
2022-01-01 19:00:00+00:00,24.8,80.91617,1012.1357,3.096837,305.53775,0.0,72.0,2.0
2022-01-01 20:00:00+00:00,24.15,88.07313,1011.3351,3.2399998,270.0,0.0,45.0,1.0
2022-01-01 21:00:00+00:00,24.25,89.43178,1010.53546,2.8116899,219.80553,0.0,70.0,2.0
2022-01-01 22:00:00+00:00,25.35,83.238625,1009.8377,4.3349743,221.63345,0.0,59.0,2.0
2022-01-01 23:00:00+00:00,25.4,80.99323,1010.1376,4.3349743,228.36655,0.0,95.0,3.0
2022-01-02 00:00:00+00:00,26.2,76.53837,1010.7385,1.5273507,315.0001,0.0,100.0,3.0
2022-01-02 01:00:00+00:00,26.2,76.53837,1011.1383,3.396233,122.00535,0.0,100.0,3.0
2022-01-02 02:00:00+00:00,26.3,78.204834,1011.938,4.072935,135.0001,0.0,100.0,3.0
2022-01-02 03:00:00+00:00,27.75,65.31614,1012.54,2.9024127,172.87508,0.0,100.0,3.0
2022-01-02 04:00:00+00:00,28.7,59.55434,1012.9414,5.315336,118.30067,0.0,100.0,3.0
2022-01-02 05:00:00+00:00,29.8,55.887238,1012.3432,5.5887027,104.93147,0.0,97.0,3.0
2022-01-02 06:00:00+00:00,31.45,50.69698,1011.74603,5.904439,52.431335,0.0,85.0,3.0
2022-01-02 07:00:00+00:00,32.65,46.350952,1010.24866,0.35999998,270.0,0.0,73.0,2.0
2022-01-02 08:00:00+00:00,31.5,53.60421,1009.647,8.714677,218.2902,0.1,94.0,51.0
2022-01-02 09:00:00+00:00,30.3,61.40291,1008.74585,9.085988,236.3099,0.1,74.0,51.0
2022-01-02 10:00:00+00:00,30.45,60.87739,1008.24603,5.8603754,259.3804,0.1,39.0,51.0
2022-01-02 11:00:00+00:00,30.05,62.10058,1008.3453,2.9024127,277.1249,0.1,39.0,51.0
2022-01-02 12:00:00+00:00,29.2,62.103233,1008.7439,2.9024127,29.744795,0.0,29.0,1.0
2022-01-02 13:00:00+00:00,28.0,70.13631,1009.34204,4.379589,99.46225,0.0,39.0,1.0
2022-01-02 14:00:00+00:00,27.6,66.502686,1010.04114,4.39436,124.992096,0.0,100.0,3.0
2022-01-02 15:00:00+00:00,27.5,64.46274,1011.14026,4.6938257,122.471176,0.0,95.0,3.0
2022-01-02 16:00:00+00:00,26.45,74.27279,1011.5385,4.8965297,143.97253,0.0,95.0,3.0
2022-01-02 17:00:00+00:00,26.35,73.12666,1011.5385,4.802999,102.99462,0.0,91.0,3.0
2022-01-02 18:00:00+00:00,27.2,64.59879,1011.4398,3.319036,102.5288,0.0,96.0,3.0
2022-01-02 19:00:00+00:00,26.75,66.32949,1011.03937,2.5455842,98.13002,0.0,100.0,3.0
2022-01-02 20:00:00+00:00,25.1,77.791794,1010.2372,4.198285,120.96369,0.0,99.0,3.0
2022-01-02 21:00:00+00:00,24.55,80.38852,1009.73645,4.3349743,131.63345,0.0,90.0,3.0
2022-01-02 22:00:00+00:00,23.9,84.099014,1009.3357,5.634891,116.56499,0.0,99.0,3.0
2022-01-02 23:00:00+00:00,24.55,78.19179,1009.43665,3.8773184,111.801476,0.0,99.0,3.0
2022-01-03 00:00:00+00:00,23.25,83.7685,1009.63434,6.4096174,128.15727,0.0,100.0,3.0
2022-01-03 01:00:00+00:00,23.9,81.80263,1010.3352,4.3349743,138.36655,0.0,91.0,3.0
2022-01-03 02:00:00+00:00,25.35,75.24087,1011.33704,0.5091169,224.9999,0.0,77.0,2.0
2022-01-03 03:00:00+00:00,27.15,68.279076,1012.33936,0.8049845,243.43501,0.0,96.0,3.0
2022-01-03 04:00:00+00:00,28.4,59.30078,1012.5412,2.2768397,251.56496,0.0,87.0,3.0
2022-01-03 05:00:00+00:00,29.4,55.9634,1012.54254,2.9024127,299.74478,0.0,77.0,2.0
2022-01-03 06:00:00+00:00,30.25,53.458054,1011.94403,2.5455842,278.13,0.0,60.0,2.0
2022-01-03 07:00:00+00:00,31.5,49.161793,1011.0463,3.219938,243.43501,0.0,29.0,1.0
2022-01-03 08:00:00+00:00,31.4,51.31539,1009.94684,6.439876,243.43501,0.0,11.0,0.0
2022-01-03 09:00:00+00:00,30.7,55.761143,1009.1462,9.585739,235.71307,0.0,20.0,1.0
2022-01-03 10:00:00+00:00,30.25,57.92429,1008.8454,9.793059,233.97253,0.0,89.0,3.0
2022-01-03 11:00:00+00:00,29.7,61.08174,1008.8448,8.39657,239.0363,0.1,88.0,51.0
2022-01-03 12:00:00+00:00,28.9,61.846504,1009.7431,6.9247384,242.10283,0.0,93.0,3.0
2022-01-03 13:00:00+00:00,27.65,68.796745,1010.341,7.289444,249.77505,0.0,64.0,2.0
2022-01-03 14:00:00+00:00,27.05,72.35686,1011.2396,3.396233,237.99466,0.0,74.0,2.0
2022-01-03 15:00:00+00:00,27.25,70.42688,1012.1394,1.08,180.0,0.0,27.0,1.0
2022-01-03 16:00:00+00:00,27.1,72.80908,1012.539,2.2768397,198.43504,0.0,45.0,1.0
2022-01-03 17:00:00+00:00,27.6,69.42197,1012.3401,2.0364676,135.0001,0.0,39.0,1.0
2022-01-03 18:00:00+00:00,26.65,74.30587,1012.1385,3.8939953,56.3099,0.0,51.0,2.0
2022-01-03 19:00:00+00:00,25.4,82.739456,1011.6369,5.3999996,36.86998,0.0,30.0,1.0
2022-01-03 20:00:00+00:00,24.9,83.18705,1011.1364,5.1165614,50.710617,0.0,38.0,1.0
2022-01-03 21:00:00+00:00,24.75,81.657005,1010.2366,3.6179552,95.7105,0.0,100.0,3.0
2022-01-03 22:00:00+00:00,25.25,72.71162,1009.9374,3.7585104,106.699326,0.0,39.0,1.0
2022-01-03 23:00:00+00:00,25.3,70.93958,1010.1376,6.2145634,100.00792,0.0,100.0,3.0
2022-01-04 00:00:00+00:00,24.45,73.252396,1010.3358,5.8603754,100.619606,0.0,78.0,2.0
2022-01-04 01:00:00+00:00,24.6,70.59008,1010.9359,6.87779,96.00892,0.0,82.0,3.0
2022-01-04 02:00:00+00:00,25.45,67.9449,1011.8368,8.287822,87.5105,0.0,42.0,1.0
2022-01-04 03:00:00+00:00,27.9,60.299587,1012.8401,6.489992,86.82024,0.0,89.0,3.0
2022-01-04 04:00:00+00:00,29.35,49.84043,1013.34216,2.9024127,97.12492,0.0,87.0,3.0
2022-01-04 05:00:00+00:00,30.45,46.19974,1012.944,1.2979984,123.690094,0.0,87.0,3.0
2022-01-04 06:00:00+00:00,31.7,44.11927,1012.446,1.9386592,248.19853,0.0,98.0,3.0
2022-01-04 07:00:00+00:00,32.05,44.771027,1011.34717,7.10031,239.53453,0.0,95.0,3.0
2022-01-04 08:00:00+00:00,30.85,54.60881,1010.5456,13.830749,218.65984,0.1,91.0,51.0
2022-01-04 09:00:00+00:00,29.5,57.214317,1009.844,17.238699,208.70586,0.1,81.0,51.0
2022-01-04 10:00:00+00:00,29.5,55.814335,1009.4442,14.336861,208.49554,0.0,32.0,1.0
2022-01-04 11:00:00+00:00,28.9,63.970158,1009.7431,14.081477,212.47118,0.0,51.0,2.0
2022-01-04 12:00:00+00:00,28.05,63.788364,1010.04175,8.587338,213.02386,0.0,33.0,1.0
2022-01-04 13:00:00+00:00,27.2,70.63369,1010.64014,6.12,208.07239,0.0,75.0,2.0
2022-01-04 14:00:00+00:00,26.9,72.99736,1011.4392,6.4096174,218.15727,0.0,68.0,2.0
2022-01-04 15:00:00+00:00,26.65,74.98983,1012.3384,5.1165614,219.28938,0.0,11.0,0.0
2022-01-04 16:00:00+00:00,26.0,81.3164,1012.73724,3.319036,229.39879,0.0,0.0,0.0
2022-01-04 17:00:00+00:00,25.95,82.3033,1012.9372,3.6179552,264.2895,0.0,0.0,0.0
2022-01-04 18:00:00+00:00,26.15,81.08891,1012.8376,2.8799999,360.0,0.0,0.0,0.0
2022-01-04 19:00:00+00:00,24.6,88.11086,1012.33527,4.3349743,41.63345,0.0,3.0,0.0
2022-01-04 20:00:00+00:00,24.75,84.449104,1011.536,7.9932966,54.16227,0.0,1.0,0.0
2022-01-04 21:00:00+00:00,24.35,81.35681,1011.0355,8.854829,63.435013,0.0,36.0,1.0
2022-01-04 22:00:00+00:00,24.05,80.07485,1010.5351,9.360001,67.3801,0.0,93.0,3.0
2022-01-04 23:00:00+00:00,23.85,79.55451,1010.8347,10.24578,71.564964,0.0,23.0,1.0
2022-01-05 00:00:00+00:00,23.9,78.582695,1011.43475,10.390226,75.96373,0.0,97.0,3.0
2022-01-05 01:00:00+00:00,23.95,77.142,1012.2344,8.557102,75.37909,0.0,98.0,3.0
2022-01-05 02:00:00+00:00,24.6,73.050804,1013.23486,8.049845,79.69521,0.0,34.0,1.0
2022-01-05 03:00:00+00:00,26.55,62.67737,1013.9377,6.28713,76.75947,0.0,15.0,0.0
2022-01-05 04:00:00+00:00,28.8,52.76191,1014.1408,4.3349743,48.366554,0.0,21.0,1.0
2022-01-05 05:00:00+00:00,30.45,48.430534,1013.54364,2.0991426,300.96368,0.0,61.0,2.0
2022-01-05 06:00:00+00:00,31.5,45.045753,1012.9455,6.489992,273.17978,0.0,74.0,2.0
2022-01-05 07:00:00+00:00,31.25,50.488873,1012.04553,11.090103,256.86597,0.0,91.0,3.0
2022-01-05 08:00:00+00:00,30.5,57.805626,1010.94507,13.18308,235.0079,0.0,90.0,3.0
2022-01-05 09:00:00+00:00,29.8,57.285835,1010.4441,13.527572,205.2011,0.0,80.0,3.0
2022-01-05 10:00:00+00:00,29.45,58.0931,1010.14386,12.864649,197.92801,0.0,46.0,1.0
2022-01-05 11:00:00+00:00,28.4,65.65206,1010.24225,13.207634,197.44728,0.0,27.0,1.0
2022-01-05 12:00:00+00:00,27.95,66.36966,1010.0414,6.618519,224.9999,0.0,35.0,1.0
2022-01-05 13:00:00+00:00,27.25,73.28047,1010.3403,5.315336,241.69934,0.0,78.0,2.0
2022-01-05 14:00:00+00:00,26.95,76.18851,1010.8398,6.489992,273.17978,0.0,48.0,1.0
2022-01-05 15:00:00+00:00,26.15,82.57693,1011.938,3.319036,319.39877,0.0,1.0,0.0
2022-01-05 16:00:00+00:00,25.15,86.56942,1012.53613,4.452954,104.03627,0.0,52.0,2.0
2022-01-05 17:00:00+00:00,24.6,89.458,1012.33527,4.829907,116.56499,0.0,93.0,3.0
2022-01-05 18:00:00+00:00,24.6,89.187126,1012.33527,3.6,126.86999,0.0,96.0,3.0
2022-01-05 19:00:00+00:00,24.65,89.19098,1012.2353,3.6,143.13002,0.0,92.0,3.0
2022-01-05 20:00:00+00:00,24.15,91.3464,1011.4351,4.3349743,138.36655,0.0,83.0,3.0
2022-01-05 21:00:00+00:00,24.0,91.61487,1010.6351,3.96,90.0,0.0,91.0,3.0
2022-01-05 22:00:00+00:00,23.1,93.82375,1010.2341,5.495161,58.392544,0.0,96.0,3.0
2022-01-05 23:00:00+00:00,23.6,89.65628,1010.2347,7.729527,62.24156,0.0,100.0,3.0
2022-01-06 00:00:00+00:00,23.5,82.00599,1010.4346,6.4096174,51.842735,0.0,98.0,3.0
2022-01-06 01:00:00+00:00,23.85,79.55451,1010.8347,8.311245,72.34979,0.0,91.0,3.0
2022-01-06 02:00:00+00:00,24.75,76.314575,1011.6359,11.542478,93.57626,0.0,93.0,3.0
2022-01-06 03:00:00+00:00,26.7,67.14554,1012.43835,10.594036,99.78234,0.0,99.0,3.0
2022-01-06 04:00:00+00:00,28.8,57.581085,1012.6415,8.654986,106.9276,0.0,23.0,1.0
2022-01-06 05:00:00+00:00,30.3,54.137264,1012.3442,4.6938257,122.471176,0.0,26.0,1.0
2022-01-06 06:00:00+00:00,31.4,50.841335,1011.64606,5.2416787,195.94547,0.0,32.0,1.0
2022-01-06 07:00:00+00:00,31.35,54.229748,1010.5466,11.681987,213.6901,0.0,39.0,1.0
